eyeDataTimestamp,eyeDataRelativeTimestamp,frameTimestamp,isCalibrationValid,gazeHasValue,mainCameraCoor_x,mainCameraCoor_y,mainCameraCoor_z,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointOrientation_x,gazePointOrientation_y,gazePointOrientation_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,gazePoint_target_name,gazePoint_target_x,gazePoint_target_y,gazePoint_target_z,gazePoint_target_pos_x,gazePoint_target_pos_y,gazePoint_target_pos_z,gazePoint_target_rot_x,gazePoint_target_rot_y,gazePoint_target_rot_z,gazePoint_target_scale_x,gazePoint_target_scale_y,gazePoint_target_scale_z,gazePointLeftScreen_x,gazePointLeftScreen_y,gazePointLeftScreen_z,gazePointRightScreen_x,gazePointRightScreen_y,gazePointRightScreen_z,gazePointMonoScreen_x,gazePointMonoScreen_y,gazePointMonoScreen_z,GazePointWebcam_x,GazePointWebcam_y,GazePointWebcam_z,gazePointAOIHit,gazePointAOI_x,gazePointAOI_y,gazePointAOI_z,gazePointAOI_name,gazePointAOI_target_x,gazePointAOI_target_y,gazePointAOI_target_z,gazePointAOI_target_pos_x,gazePointAOI_target_pos_y,gazePointAOI_target_pos_z,gazePointAOI_target_rot_x,gazePointAOI_target_rot_y,gazePointAOI_target_rot_z,gazePointAOI_target_scale_x,gazePointAOI_target_scale_y,gazePointAOI_target_scale_z,GazePointAOIWebcam_x,GazePointAOIWebcam_y,GazePointAOIWebcam_z,GameObject_virtual_1_xPos,GameObject_virtual_1_yPos,GameObject_virtual_1_zPos,GameObject_virtual_1_xRot,GameObject_virtual_1_yRot,GameObject_virtual_1_zRot,GameObject_virtual_1_xScale,GameObject_virtual_1_yScale,GameObject_virtual_1_zScale,info
1646641597286,542088.8022,1646641597329,True,True,-3.76605,1.58792,1.36252,-3.76385,1.58561,1.37168,0.00361,-0.25419,0.96715,-0.12061,-0.02757,0.00232,True,-3.76152,1.42100,1.99798,virtual_img_1_txt_germ,-0.32316,0.04238,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,688.80130,441.41130,0.65601,580.89030,434.16460,0.65669,633.49800,440.06980,0.65623,1036.93700,524.05040,0.60643,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597319,542122.1360,1646641597394,True,True,-3.76590,1.58813,1.36251,-3.76345,1.58565,1.37149,0.02098,-0.25549,0.96659,-0.12003,-0.02861,0.00193,True,-3.74986,1.42006,1.99798,virtual_img_1_txt_germ,-0.26373,0.03437,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,716.45650,436.55320,0.65691,608.76300,429.23790,0.65750,661.71310,435.18690,0.65708,1065.83000,519.53780,0.60726,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597353,542155.4698,1646641597397,True,True,-3.76590,1.58813,1.36251,-3.76371,1.58562,1.37136,0.03658,-0.25636,0.96589,-0.12003,-0.02861,0.00193,True,-3.73997,1.41931,1.99798,virtual_img_1_txt_germ,-0.21338,0.02804,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,743.48770,434.89880,0.65768,636.00100,427.49840,0.65819,689.28840,433.49370,0.65781,1094.02700,518.25750,0.60798,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597386,542188.8037,1646641597423,True,True,-3.76574,1.58786,1.36238,-3.76385,1.58558,1.37126,0.04620,-0.25680,0.96536,-0.12006,-0.02952,0.00166,True,-3.73386,1.41886,1.99798,virtual_img_1_txt_germ,-0.18222,0.02422,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,756.34570,434.83730,0.65820,648.99890,427.39520,0.65867,702.42890,433.41220,0.65831,1107.45400,518.42090,0.60846,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597419,542222.1376,1646641597440,True,True,-3.76549,1.58786,1.36221,-3.76412,1.58550,1.37117,0.05264,-0.25771,0.96479,-0.12061,-0.03052,0.00154,True,-3.72992,1.41807,1.99798,virtual_img_1_txt_germ,-0.16217,0.01749,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,762.68990,434.97230,0.65879,655.50230,427.51350,0.65923,708.95450,433.53850,0.65889,1114.12500,518.74690,0.60904,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597453,542255.4714,1646641597492,True,True,-3.76503,1.58831,1.36196,-3.76382,1.58545,1.37103,0.05533,-0.25896,0.96430,-0.12017,-0.03257,0.00070,True,-3.72784,1.41709,1.99798,virtual_img_1_txt_germ,-0.15156,0.00920,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,759.23970,429.65770,0.65944,652.19330,422.24870,0.65989,705.52040,428.25880,0.65954,1110.67300,513.45530,0.60970,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597486,542288.8053,1646641597524,True,True,-3.76477,1.58820,1.36185,-3.76450,1.58536,1.37094,0.06155,-0.25781,0.96424,-0.11956,-0.03340,0.00164,True,-3.72448,1.41771,1.99798,virtual_img_1_txt_germ,-0.13440,0.01451,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,765.21140,429.66670,0.65956,658.20270,422.23680,0.66000,711.60610,428.25670,0.65965,1116.89200,513.54170,0.60981,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597519,542322.1391,1646641597572,True,True,-3.76466,1.58799,1.36169,-3.76538,1.58531,1.37091,0.06687,-0.25691,0.96412,-0.11952,-0.03350,0.00182,True,-3.72189,1.41822,1.99798,virtual_img_1_txt_germ,-0.12121,0.01876,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,771.66300,431.65740,0.65972,664.70620,424.19420,0.66014,718.19020,430.22730,0.65980,1123.59800,515.65830,0.60995,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597553,542355.4729,1646641597572,True,True,-3.76466,1.58799,1.36169,-3.76605,1.58527,1.37084,0.06911,-0.25651,0.96407,-0.11952,-0.03350,0.00182,True,-3.72109,1.41841,1.99798,virtual_img_1_txt_germ,-0.11715,0.02038,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,773.83640,432.20600,0.65973,666.88670,424.73200,0.66014,720.40270,430.76960,0.65981,1125.85200,516.23720,0.60995,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597586,542388.8068,1646641597617,True,True,-3.76440,1.58789,1.36158,-3.76691,1.58517,1.37080,0.08314,-0.25603,0.96309,-0.11979,-0.03307,0.00256,True,-3.71276,1.41845,1.99798,virtual_img_1_txt_germ,-0.07472,0.02071,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,797.63170,434.12210,0.66037,690.87480,426.55600,0.66071,744.68190,432.63650,0.66041,1150.63400,518.53480,0.61054,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597619,542422.1406,1646641597666,True,True,-3.76412,1.58765,1.36164,-3.76782,1.58505,1.37074,0.09224,-0.25636,0.96217,-0.12021,-0.03253,0.00244,True,-3.70769,1.41792,1.99798,virtual_img_1_txt_germ,-0.04885,0.01630,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,812.52950,435.08160,0.66071,705.87960,427.45730,0.66100,759.87510,433.56580,0.66073,1166.14300,519.71300,0.61083,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597653,542455.4744,1646641597697,True,True,-3.76389,1.58759,1.36147,-3.76879,1.58491,1.37076,0.09773,-0.25618,0.96168,-0.12099,-0.03219,0.00217,True,-3.70505,1.41782,1.99798,virtual_img_1_txt_germ,-0.03542,0.01545,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,820.02120,437.99560,0.66105,713.47950,430.33600,0.66132,767.54460,436.45630,0.66106,1173.94700,522.82260,0.61116,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597686,542488.8083,1646641597730,True,True,-3.76366,1.58779,1.36168,-3.76899,1.58478,1.37072,0.10122,-0.25692,0.96112,-0.12103,-0.03185,0.00226,True,-3.70293,1.41711,1.99798,virtual_img_1_txt_germ,-0.02461,0.00938,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,826.44100,435.63630,0.66118,719.93460,427.96240,0.66143,774.08670,434.09520,0.66118,1180.65300,520.50330,0.61128,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597719,542522.1422,1646641597779,True,True,-3.76334,1.58781,1.36176,-3.76958,1.58464,1.37074,0.10334,-0.25747,0.96075,-0.12149,-0.03148,0.00180,True,-3.70211,1.41655,1.99798,virtual_img_1_txt_germ,-0.02043,0.00467,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,828.87490,435.62550,0.66129,722.39670,427.94450,0.66153,776.57260,434.08040,0.66128,1183.19400,520.53620,0.61137,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597753,542555.4760,1646641597779,True,True,-3.76334,1.58781,1.36176,-3.76990,1.58456,1.37080,0.10387,-0.25768,0.96063,-0.12149,-0.03148,0.00180,True,-3.70209,1.41633,1.99798,virtual_img_1_txt_germ,-0.02031,0.00277,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,828.92500,435.02250,0.66134,722.45870,427.34510,0.66158,776.62920,433.48020,0.66134,1183.25800,519.93520,0.61143,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597786,542588.8099,1646641597800,True,True,-3.76287,1.58766,1.36216,-3.77058,1.58446,1.37094,0.10370,-0.25722,0.96078,-0.12037,-0.03160,0.00189,True,-3.70290,1.41659,1.99798,virtual_img_1_txt_germ,-0.02446,0.00499,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,825.27860,431.69180,0.66074,718.64230,424.03400,0.66099,772.83720,430.16630,0.66074,1179.42200,516.37510,0.61084,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597819,542622.1437,1646641597865,True,True,-3.76212,1.58766,1.36225,-3.77054,1.58439,1.37104,0.10554,-0.25766,0.96046,-0.12284,-0.03230,0.00227,True,-3.70165,1.41620,1.99798,virtual_img_1_txt_germ,-0.01808,0.00169,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,824.23530,439.83270,0.66086,717.65480,432.14410,0.66112,771.80730,438.27620,0.66086,1178.28300,524.68550,0.61095,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597853,542655.4776,1646641597889,True,True,-3.76165,1.58753,1.36253,-3.77018,1.58434,1.37111,0.10582,-0.25894,0.96008,-0.12197,-0.03287,0.00260,True,-3.70108,1.41527,1.99798,virtual_img_1_txt_germ,-0.01519,-0.00617,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,822.73610,434.36290,0.66079,716.11720,426.70350,0.66105,770.26200,432.83090,0.66080,1176.76200,519.08590,0.61090,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597886,542688.8115,1646641597922,True,True,-3.76133,1.58685,1.36269,-3.77002,1.58427,1.37126,0.11399,-0.25750,0.95953,-0.12311,-0.03320,0.00268,True,-3.69557,1.41608,1.99798,virtual_img_1_txt_germ,0.01288,0.00071,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,835.72960,442.74990,0.66067,729.12740,435.00050,0.66089,783.47800,441.15770,0.66065,1190.17500,527.70850,0.61073,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597919,542722.1453,1646641597974,True,True,-3.76091,1.58701,1.36281,-3.76981,1.58414,1.37142,0.12130,-0.25667,0.95886,-0.12501,-0.03293,0.00309,True,-3.69055,1.41643,1.99798,virtual_img_1_txt_germ,0.03846,0.00361,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,849.38650,450.49960,0.66085,742.87650,442.66640,0.66103,797.40110,448.85210,0.66081,1204.32000,535.75960,0.61086,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597953,542755.4791,1646641597975,True,True,-3.76091,1.58701,1.36281,-3.76958,1.58399,1.37157,0.12611,-0.25660,0.95826,-0.12501,-0.03293,0.00309,True,-3.68714,1.41625,1.99798,virtual_img_1_txt_germ,0.05584,0.00214,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,858.60390,450.19240,0.66112,752.17790,442.32940,0.66127,806.81090,448.53090,0.66107,1213.93400,535.58700,0.61112,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641597986,542788.8130,1646641598001,True,True,-3.76039,1.58698,1.36308,-3.76956,1.58382,1.37177,0.12953,-0.25700,0.95769,-0.12546,-0.03256,0.00283,True,-3.68486,1.41578,1.99798,virtual_img_1_txt_germ,0.06745,-0.00186,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,864.60840,450.49010,0.66107,758.18360,442.60120,0.66121,812.91520,448.81380,0.66102,1220.16800,535.92870,0.61105,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641598019,542822.1468,1646641598030,True,True,-3.75995,1.58720,1.36351,-3.76950,1.58371,1.37204,0.13142,-0.25691,0.95746,-0.12612,-0.03257,0.00442,True,-3.68358,1.41576,1.99798,virtual_img_1_txt_germ,0.07398,-0.00205,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,867.76100,452.50850,0.66077,761.27060,444.59290,0.66090,816.08440,450.81560,0.66071,1223.38900,537.94280,0.61074,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641598053,542855.4806,1646641598100,True,True,-3.75869,1.58590,1.36422,-3.76916,1.58358,1.37229,0.13213,-0.25678,0.95740,-0.12878,-0.03256,0.00544,True,-3.68280,1.41576,1.99798,virtual_img_1_txt_germ,0.07794,-0.00202,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,867.27970,465.63690,0.65974,760.56710,457.65070,0.65987,815.48220,463.88470,0.65968,1222.64600,551.08420,0.60968,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641598086,542888.8145,1646641598100,True,True,-3.75869,1.58590,1.36422,-3.76934,1.58337,1.37261,0.13408,-0.25641,0.95723,-0.12878,-0.03256,0.00544,True,-3.68174,1.41585,1.99798,virtual_img_1_txt_germ,0.08336,-0.00128,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,870.16390,465.93440,0.65979,763.46980,457.93680,0.65991,818.42220,464.17590,0.65972,1225.64800,551.42260,0.60973,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641598153,542955.4822,1646641598180,True,True,-3.75768,1.58557,1.36550,-3.76845,1.58262,1.37336,0.14681,-0.25843,0.95481,-0.13505,-0.03442,0.00698,True,-3.67241,1.41356,1.99798,virtual_img_1_txt_germ,0.13094,-0.02065,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,886.93630,484.08220,0.65974,780.33030,475.94330,0.65982,835.51250,482.22000,0.65966,1242.92900,570.05130,0.60961,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641598186,542988.8161,1646641598225,True,True,-3.75654,1.58519,1.36653,-3.76800,1.58216,1.37406,0.15141,-0.25914,0.95390,-0.13564,-0.03483,0.00809,True,-3.66897,1.41266,1.99798,virtual_img_1_txt_germ,0.14845,-0.02830,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,892.65440,484.70220,0.65906,785.88310,476.52900,0.65912,841.23820,482.82170,0.65897,1248.78400,570.57970,0.60892,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641598219,543022.1499,1646641598257,True,True,-3.75607,1.58511,1.36714,-3.76748,1.58192,1.37461,0.15300,-0.25822,0.95389,-0.13507,-0.03498,0.00874,True,-3.66749,1.41317,1.99798,virtual_img_1_txt_germ,0.15599,-0.02398,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,895.48900,484.08640,0.65841,788.55150,475.89470,0.65845,844.03410,482.19690,0.65831,1251.65700,569.82950,0.60826,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641598253,543055.4837,1646641598298,True,True,-3.75562,1.58511,1.36762,-3.76685,1.58176,1.37516,0.15334,-0.25667,0.95426,-0.13623,-0.03453,0.00896,True,-3.66677,1.41423,1.99798,virtual_img_1_txt_germ,0.15966,-0.01500,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,898.19820,490.99330,0.65762,791.08440,482.74800,0.65766,846.69750,489.06400,0.65752,1254.32400,576.71690,0.60746,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641598286,543088.8176,1646641598337,True,True,-3.75519,1.58472,1.36817,-3.76627,1.58166,1.37569,0.15241,-0.25626,0.95452,-0.13582,-0.03397,0.01022,True,-3.66691,1.41459,1.99798,virtual_img_1_txt_germ,0.15893,-0.01195,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,899.59220,491.56740,0.65680,792.26960,483.30130,0.65683,848.00730,489.62680,0.65669,1255.66600,577.13010,0.60663,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641598319,543122.1515,1646641598337,True,True,-3.75519,1.58472,1.36817,-3.76572,1.58157,1.37623,0.16189,-0.25371,0.95364,-0.13582,-0.03397,0.01022,True,-3.66018,1.41616,1.99798,virtual_img_1_txt_germ,0.19325,0.00131,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,917.97780,496.38500,0.65684,810.72070,488.03220,0.65682,866.72420,494.39270,0.65670,1274.75600,582.20910,0.60661,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641598353,543155.4853,1646641598385,True,True,-3.75485,1.58437,1.36872,-3.76499,1.58142,1.37696,0.16651,-0.25341,0.95292,-0.13769,-0.03353,0.01007,True,-3.65647,1.41627,1.99798,virtual_img_1_txt_germ,0.21213,0.00225,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,928.87190,504.34950,0.65633,821.53250,495.91620,0.65628,877.75610,502.30220,0.65618,1285.96400,590.31230,0.60607,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641598386,543188.8192,1646641598401,True,True,-3.75454,1.58425,1.36913,-3.76474,1.58133,1.37724,0.16983,-0.25221,0.95266,-0.13865,-0.03302,0.01041,True,-3.65409,1.41699,1.99798,virtual_img_1_txt_germ,0.22428,0.00841,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,936.74710,510.27720,0.65576,829.30000,501.78130,0.65569,885.70360,508.18700,0.65560,1294.04600,596.29870,0.60547,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641598419,543222.1530,1646641598467,True,True,-3.75392,1.58370,1.37004,-3.76378,1.58122,1.37768,0.17136,-0.25233,0.95235,-0.14008,-0.03097,0.01035,True,-3.65216,1.41687,1.99798,virtual_img_1_txt_germ,0.23410,0.00735,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,948.18570,516.15460,0.65457,840.47350,507.57360,0.65447,897.19120,514.01170,0.65440,1305.76000,602.12990,0.60425,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641598453,543255.4868,1646641598467,True,True,-3.75392,1.58370,1.37004,-3.76370,1.58101,1.37816,0.16769,-0.25277,0.95289,-0.14008,-0.03097,0.01035,True,-3.65462,1.41660,1.99798,virtual_img_1_txt_germ,0.22159,0.00507,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,941.47360,515.21970,0.65449,833.72180,506.66530,0.65441,890.34990,513.09160,0.65433,1298.77100,601.10050,0.60419,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641598486,543288.8207,1646641598529,True,True,-3.75342,1.58366,1.37056,-3.75344,1.58155,1.37780,-0.01907,-0.26228,0.96480,-0.14353,-0.02894,0.01059,True,-3.76570,1.41296,1.99798,virtual_img_1_txt_germ,-0.34448,-0.02577,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,641.36400,508.63090,0.64814,531.64120,501.07550,0.64897,584.36930,507.00920,0.64843,985.84580,590.35080,0.59855,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
1646641598519,543322.1545,1646641598584,True,True,-3.75322,1.58372,1.37096,-3.74976,1.58132,1.37838,-0.03111,-0.26374,0.96409,-0.14239,-0.02777,0.01138,True,-3.76975,1.41182,1.99798,virtual_img_1_txt_germ,-0.36512,-0.03543,-0.94980,-3.69810,1.41600,2.00300,0.00000,0.00000,0.00000,0.19624,0.11805,0.00528,634.28090,500.31970,0.64801,524.49470,492.83200,0.64886,577.13960,498.74680,0.64831,978.53880,581.78480,0.59845,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59500,1.69900,2.00300,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,
